student_id,course_id,session,status
SV007,PRO192,6,Present
SV007,PRO192,7,Present
SV007,PRO192,8,Present
SV007,PRO192,9,Present
SV007,PRO192,10,Present
SV007,PRO192,11,Present
SV007,PRO192,12,Present
SV007,PRO192,13,Present
SV007,PRO192,14,Present
SV007,PRO192,15,Present
SV007,PRO192,16,Present
SV007,PRO192,17,Present
SV007,PRO192,18,Absent
SV008,PRJ301,1,Present
SV008,PRJ301,2,Present
SV008,PRJ301,3,Present
SV008,PRJ301,4,Present
SV008,PRJ301,5,Late
SV008,PRJ301,6,Present
SV008,PRJ301,7,Present
SV008,PRJ301,8,Present
SV008,PRJ301,9,Present
SV008,PRJ301,10,Present
SV008,PRJ301,11,Present
SV008,PRJ301,12,Present
SV008,PRJ301,13,Present
SV008,PRJ301,14,Present
SV008,PRJ301,15,Present
SV008,PRJ301,16,Present
SV008,PRJ301,17,Absent
SV008,PRJ301,18,Present
SV008,DBI202,1,Present
SV008,DBI202,2,Present
SV008,DBI202,3,Present
SV008,DBI202,4,Present
SV008,DBI202,5,Present
SV008,DBI202,6,Present
SV008,DBI202,7,Present
SV008,DBI202,8,Present
SV008,DBI202,9,Present
SV008,DBI202,10,Present
SV008,DBI202,11,Present
SV008,DBI202,12,Present
SV008,DBI202,13,Present
SV008,DBI202,14,Present
SV008,DBI202,15,Present
SV008,DBI202,16,Present
SV008,DBI202,17,Present
SV008,DBI202,18,Present
SV008,SWE201,1,Present
SV008,SWE201,2,Present
SV008,SWE201,3,Present
SV008,SWE201,4,Present
SV008,SWE201,5,Present
SV008,SWE201,6,Present
SV008,SWE201,7,Present
SV008,SWE201,8,Present
SV008,SWE201,9,Present
SV008,SWE201,10,Present
SV008,SWE201,11,Present
SV008,SWE201,12,Present
SV008,SWE201,13,Present
SV008,SWE201,14,Present
SV008,SWE201,15,Present
SV008,SWE201,16,Present
SV008,SWE201,17,Present
SV008,SWE201,18,Late
SV008,SWT301,1,Late
SV008,SWT301,2,Present
SV008,SWT301,3,Present
SV008,SWT301,4,Present
SV008,SWT301,5,Present
SV008,SWT301,6,Late
SV008,SWT301,7,Present
SV008,SWT301,8,Present
SV008,SWT301,9,Present
SV008,SWT301,10,Present
SV008,SWT301,11,Present
SV008,SWT301,12,Present
SV008,SWT301,13,Present
SV008,SWT301,14,Present
SV008,SWT301,15,Late
SV008,SWT301,16,Present
SV008,SWT301,17,Present
SV008,SWT301,18,Present
SV008,PRM392,1,Present
SV008,PRM392,2,Present
SV008,PRM392,3,Present
SV008,PRM392,4,Present
SV008,PRM392,5,Present
SV008,PRM392,6,Present
SV008,PRM392,7,Present
SV008,PRM392,8,Present
SV008,PRM392,9,Present
SV008,PRM392,10,Present
SV008,PRM392,11,Present
SV008,PRM392,12,Present
SV008,PRM392,13,Present
SV008,PRM392,14,Present
SV008,PRM392,15,Present
SV008,PRM392,16,Present
SV008,PRM392,17,Present
SV008,PRM392,18,Present
SV008,ITE302,1,Absent
SV008,ITE302,2,Present
SV008,ITE302,3,Present
SV008,ITE302,4,Present
SV008,ITE302,5,Present
SV008,ITE302,6,Present
SV008,ITE302,7,Present
SV008,ITE302,8,Present
SV008,ITE302,9,Late
SV008,ITE302,10,Present
SV008,ITE302,11,Present
SV008,ITE302,12,Late
SV008,ITE302,13,Present
SV008,ITE302,14,Present
SV008,ITE302,15,Present
SV008,ITE302,16,Present
SV008,ITE302,17,Present
SV008,ITE302,18,Present
SV008,WED201,1,Present
SV008,WED201,2,Present
SV008,WED201,3,Present
SV008,WED201,4,Present
SV008,WED201,5,Present
SV008,WED201,6,Absent
SV008,WED201,7,Late
SV008,WED201,8,Present
SV008,WED201,9,Present
SV008,WED201,10,Present
SV008,WED201,11,Present
SV008,WED201,12,Present
SV008,WED201,13,Present
SV008,WED201,14,Present
SV008,WED201,15,Present
SV008,WED201,16,Present
SV008,WED201,17,Present
SV008,WED201,18,Present
SV008,PRO192,1,Present
SV008,PRO192,2,Present
SV008,PRO192,3,Present
SV008,PRO192,4,Late
SV008,PRO192,5,Present
SV008,PRO192,6,Present
SV008,PRO192,7,Present
SV008,PRO192,8,Present
SV008,PRO192,9,Present
SV008,PRO192,10,Present
SV008,PRO192,11,Present
SV008,PRO192,12,Present
SV008,PRO192,13,Present
SV008,PRO192,14,Present
SV008,PRO192,15,Present
SV008,PRO192,16,Present
SV008,PRO192,17,Present
SV008,PRO192,18,Present
SV009,PRJ301,1,Present
SV009,PRJ301,2,Present
SV009,PRJ301,3,Present
SV009,PRJ301,4,Present
SV009,PRJ301,5,Late
SV009,PRJ301,6,Present
SV009,PRJ301,7,Present
SV009,PRJ301,8,Present
SV009,PRJ301,9,Present
SV009,PRJ301,10,Present
SV009,PRJ301,11,Present
SV009,PRJ301,12,Present
SV009,PRJ301,13,Present
SV009,PRJ301,14,Present
SV009,PRJ301,15,Present
SV009,PRJ301,16,Present
SV009,PRJ301,17,Present
SV009,PRJ301,18,Present
SV009,DBI202,1,Present
SV009,DBI202,2,Present
SV009,DBI202,3,Present
SV009,DBI202,4,Late
SV009,DBI202,5,Present
SV009,DBI202,6,Present
SV009,DBI202,7,Present
SV009,DBI202,8,Present
SV009,DBI202,9,Late
SV009,DBI202,10,Present
SV009,DBI202,11,Present
SV009,DBI202,12,Present
SV009,DBI202,13,Present
SV009,DBI202,14,Present
SV009,DBI202,15,Present
SV009,DBI202,16,Present
SV009,DBI202,17,Present
SV009,DBI202,18,Present
SV009,SWE201,1,Present
SV009,SWE201,2,Present
SV009,SWE201,3,Present
SV009,SWE201,4,Present
SV009,SWE201,5,Late
SV009,SWE201,6,Present
SV009,SWE201,7,Present
SV009,SWE201,8,Present
SV009,SWE201,9,Present
SV009,SWE201,10,Present
SV009,SWE201,11,Present
SV009,SWE201,12,Present
SV009,SWE201,13,Present
SV009,SWE201,14,Present
SV009,SWE201,15,Present
SV009,SWE201,16,Present
SV009,SWE201,17,Present
SV009,SWE201,18,Present
SV009,SWT301,1,Present
SV009,SWT301,2,Present
SV009,SWT301,3,Present
SV009,SWT301,4,Present
SV009,SWT301,5,Present
SV009,SWT301,6,Late
SV009,SWT301,7,Present
SV009,SWT301,8,Absent
SV009,SWT301,9,Present
SV009,SWT301,10,Present
SV009,SWT301,11,Present
SV009,SWT301,12,Present
SV009,SWT301,13,Late
SV009,SWT301,14,Present
SV009,SWT301,15,Present
SV009,SWT301,16,Present
SV009,SWT301,17,Present
SV009,SWT301,18,Present
SV009,PRM392,1,Absent
SV009,PRM392,2,Present
SV009,PRM392,3,Present
SV009,PRM392,4,Present
SV009,PRM392,5,Present
SV009,PRM392,6,Present
SV009,PRM392,7,Present
SV009,PRM392,8,Present
SV009,PRM392,9,Present
SV009,PRM392,10,Present
SV009,PRM392,11,Present
SV009,PRM392,12,Late
SV009,PRM392,13,Present
SV009,PRM392,14,Absent
SV009,PRM392,15,Present
SV009,PRM392,16,Present
SV009,PRM392,17,Present
SV009,PRM392,18,Present
SV009,ITE302,1,Present
SV009,ITE302,2,Present
SV009,ITE302,3,Present
SV009,ITE302,4,Present
SV009,ITE302,5,Present
SV009,ITE302,6,Late
SV009,ITE302,7,Present
SV009,ITE302,8,Present
SV009,ITE302,9,Present
SV009,ITE302,10,Present
SV009,ITE302,11,Present
SV009,ITE302,12,Present
SV009,ITE302,13,Present
SV009,ITE302,14,Present
SV009,ITE302,15,Present
SV009,ITE302,16,Present
SV009,ITE302,17,Late
SV009,ITE302,18,Present
SV009,WED201,1,Present
SV009,WED201,2,Present
SV009,WED201,3,Present
SV009,WED201,4,Present
SV009,WED201,5,Present
SV009,WED201,6,Present
SV009,WED201,7,Late
SV009,WED201,8,Present
SV009,WED201,9,Present
SV009,WED201,10,Present
SV009,WED201,11,Present
SV009,WED201,12,Present
SV009,WED201,13,Present
SV009,WED201,14,Present
SV009,WED201,15,Present
SV009,WED201,16,Late
SV009,WED201,17,Present
SV009,WED201,18,Present
SV009,PRO192,1,Absent
SV009,PRO192,2,Present
SV009,PRO192,3,Present
SV009,PRO192,4,Present
SV009,PRO192,5,Present
SV009,PRO192,6,Present
SV009,PRO192,7,Present
SV009,PRO192,8,Present
SV009,PRO192,9,Present
SV009,PRO192,10,Present
SV009,PRO192,11,Present
SV009,PRO192,12,Present
SV009,PRO192,13,Present
SV009,PRO192,14,Present
SV009,PRO192,15,Present
SV009,PRO192,16,Present
SV009,PRO192,17,Present
SV009,PRO192,18,Present
SV010,PRJ301,1,Present
SV010,PRJ301,2,Present
SV010,PRJ301,3,Present
SV010,PRJ301,4,Present
SV010,PRJ301,5,Present
SV010,PRJ301,6,Present
SV010,PRJ301,7,Absent
SV010,PRJ301,8,Present
SV010,PRJ301,9,Present
SV010,PRJ301,10,Present
SV010,PRJ301,11,Present
SV010,PRJ301,12,Present
SV010,PRJ301,13,Present
SV010,PRJ301,14,Present
SV010,PRJ301,15,Present
SV010,PRJ301,16,Present
SV010,PRJ301,17,Present
SV010,PRJ301,18,Present
SV010,DBI202,1,Present
SV010,DBI202,2,Present
SV010,DBI202,3,Present
SV010,DBI202,4,Present
SV010,DBI202,5,Present
SV010,DBI202,6,Present
SV010,DBI202,7,Present
SV010,DBI202,8,Present
SV010,DBI202,9,Present
SV010,DBI202,10,Present
SV010,DBI202,11,Present
SV010,DBI202,12,Present
SV010,DBI202,13,Late
SV010,DBI202,14,Present
SV010,DBI202,15,Present
SV010,DBI202,16,Present
SV010,DBI202,17,Present
SV010,DBI202,18,Present
SV010,SWE201,1,Present
SV010,SWE201,2,Late
SV010,SWE201,3,Present
SV010,SWE201,4,Present
SV010,SWE201,5,Present
SV010,SWE201,6,Present
SV010,SWE201,7,Late
SV010,SWE201,8,Present
SV010,SWE201,9,Present
SV010,SWE201,10,Present
SV010,SWE201,11,Present
SV010,SWE201,12,Present
SV010,SWE201,13,Present
SV010,SWE201,14,Present
SV010,SWE201,15,Present
SV010,SWE201,16,Late
SV010,SWE201,17,Present
SV010,SWE201,18,Present
SV010,SWT301,1,Late
SV010,SWT301,2,Present
SV010,SWT301,3,Present
SV010,SWT301,4,Present
SV010,SWT301,5,Absent
SV010,SWT301,6,Present
SV010,SWT301,7,Present
SV010,SWT301,8,Present
SV010,SWT301,9,Present
SV010,SWT301,10,Present
SV010,SWT301,11,Present
SV010,SWT301,12,Present
SV010,SWT301,13,Absent
SV010,SWT301,14,Present
SV010,SWT301,15,Present
SV010,SWT301,16,Present
SV010,SWT301,17,Present
SV010,SWT301,18,Present
SV010,PRM392,1,Present
SV010,PRM392,2,Present
SV010,PRM392,3,Present
SV010,PRM392,4,Present
SV010,PRM392,5,Present
SV010,PRM392,6,Present
SV010,PRM392,7,Late
SV010,PRM392,8,Present
SV010,PRM392,9,Present
SV010,PRM392,10,Present
SV010,PRM392,11,Present
SV010,PRM392,12,Present
SV010,PRM392,13,Present
SV010,PRM392,14,Present
SV010,PRM392,15,Absent
SV010,PRM392,16,Present
SV010,PRM392,17,Present
SV010,PRM392,18,Present
SV010,ITE302,1,Present
SV010,ITE302,2,Present
SV010,ITE302,3,Present
SV010,ITE302,4,Present
SV010,ITE302,5,Present
SV010,ITE302,6,Present
SV010,ITE302,7,Present
SV010,ITE302,8,Absent
SV010,ITE302,9,Present
SV010,ITE302,10,Absent
SV010,ITE302,11,Present
SV010,ITE302,12,Present
SV010,ITE302,13,Present
SV010,ITE302,14,Present
SV010,ITE302,15,Late
SV010,ITE302,16,Present
SV010,ITE302,17,Present
SV010,ITE302,18,Present
SV010,WED201,1,Present
SV010,WED201,2,Present
SV010,WED201,3,Present
SV010,WED201,4,Present
SV010,WED201,5,Present
SV010,WED201,6,Present
SV010,WED201,7,Present
SV010,WED201,8,Present
SV010,WED201,9,Present
SV010,WED201,10,Present
SV010,WED201,11,Present
SV010,WED201,12,Present
SV010,WED201,13,Present
SV010,WED201,14,Present
SV010,WED201,15,Absent
SV010,WED201,16,Present
SV010,WED201,17,Present
SV010,WED201,18,Present
SV010,PRO192,1,Present
SV010,PRO192,2,Present
SV010,PRO192,3,Present
SV010,PRO192,4,Present
SV010,PRO192,5,Present
SV010,PRO192,6,Absent
SV010,PRO192,7,Present
SV010,PRO192,8,Present
SV010,PRO192,9,Present
SV010,PRO192,10,Absent
SV010,PRO192,11,Present
SV010,PRO192,12,Present
SV010,PRO192,13,Present
SV010,PRO192,14,Present
SV010,PRO192,15,Present
SV010,PRO192,16,Present
SV010,PRO192,17,Present
SV010,PRO192,18,Present
SV011,PRJ301,1,Present
SV011,PRJ301,2,Present
SV011,PRJ301,3,Present
SV011,PRJ301,4,Present
SV011,PRJ301,5,Present
SV011,PRJ301,6,Late
SV011,PRJ301,7,Present
SV011,PRJ301,8,Present
SV011,PRJ301,9,Present
SV011,PRJ301,10,Present
SV011,PRJ301,11,Present
SV011,PRJ301,12,Present
SV011,PRJ301,13,Present
SV011,PRJ301,14,Present
SV011,PRJ301,15,Present
SV011,PRJ301,16,Present
SV011,PRJ301,17,Present
SV011,PRJ301,18,Present
SV011,DBI202,1,Present
SV011,DBI202,2,Present
SV011,DBI202,3,Present
SV011,DBI202,4,Present
SV011,DBI202,5,Present
SV011,DBI202,6,Present
SV011,DBI202,7,Present
SV011,DBI202,8,Late
SV011,DBI202,9,Present
SV011,DBI202,10,Present
SV011,DBI202,11,Present
SV011,DBI202,12,Present
SV011,DBI202,13,Present
SV011,DBI202,14,Absent
SV011,DBI202,15,Present
SV011,DBI202,16,Present
SV011,DBI202,17,Present
SV011,DBI202,18,Present
SV011,SWE201,1,Present
SV011,SWE201,2,Present
SV011,SWE201,3,Present
SV011,SWE201,4,Present
SV011,SWE201,5,Absent
SV011,SWE201,6,Present
SV011,SWE201,7,Present
SV011,SWE201,8,Present
SV011,SWE201,9,Present
SV011,SWE201,10,Late
SV011,SWE201,11,Present
SV011,SWE201,12,Present
SV011,SWE201,13,Present
SV011,SWE201,14,Present
SV011,SWE201,15,Present
SV011,SWE201,16,Absent
SV011,SWE201,17,Present
SV011,SWE201,18,Present
SV011,SWT301,1,Present
SV011,SWT301,2,Present
SV011,SWT301,3,Present
SV011,SWT301,4,Present
SV011,SWT301,5,Present
SV011,SWT301,6,Present
SV011,SWT301,7,Present
SV011,SWT301,8,Present
SV011,SWT301,9,Present
SV011,SWT301,10,Present
SV011,SWT301,11,Late
SV011,SWT301,12,Present
SV011,SWT301,13,Present
SV011,SWT301,14,Present
SV011,SWT301,15,Present
SV011,SWT301,16,Present
SV011,SWT301,17,Present
SV011,SWT301,18,Present
SV011,PRM392,1,Present
SV011,PRM392,2,Present
SV011,PRM392,3,Present
SV011,PRM392,4,Present
SV011,PRM392,5,Present
SV011,PRM392,6,Present
SV011,PRM392,7,Present
SV011,PRM392,8,Present
SV011,PRM392,9,Present
SV011,PRM392,10,Present
SV011,PRM392,11,Present
SV011,PRM392,12,Present
SV011,PRM392,13,Present
SV011,PRM392,14,Present
SV011,PRM392,15,Present
SV011,PRM392,16,Present
SV011,PRM392,17,Present
SV011,PRM392,18,Present
SV011,ITE302,1,Present
SV011,ITE302,2,Present
SV011,ITE302,3,Late
SV011,ITE302,4,Present
SV011,ITE302,5,Present
SV011,ITE302,6,Present
SV011,ITE302,7,Present
SV011,ITE302,8,Present
SV011,ITE302,9,Present
SV011,ITE302,10,Present
SV011,ITE302,11,Present
SV011,ITE302,12,Late
SV011,ITE302,13,Present
SV011,ITE302,14,Present
SV011,ITE302,15,Present
SV011,ITE302,16,Present
SV011,ITE302,17,Present
SV011,ITE302,18,Present
SV011,WED201,1,Present
SV011,WED201,2,Present
SV011,WED201,3,Present
SV011,WED201,4,Present
SV011,WED201,5,Present
SV011,WED201,6,Present
SV011,WED201,7,Present
SV011,WED201,8,Present
SV011,WED201,9,Present
SV011,WED201,10,Present
SV011,WED201,11,Present
SV011,WED201,12,Present
SV011,WED201,13,Present
SV011,WED201,14,Late
SV011,WED201,15,Present
SV011,WED201,16,Present
SV011,WED201,17,Present
SV011,WED201,18,Present
SV011,PRO192,1,Present
SV011,PRO192,2,Late
SV011,PRO192,3,Present
SV011,PRO192,4,Present
SV011,PRO192,5,Present
SV011,PRO192,6,Present
SV011,PRO192,7,Present
SV011,PRO192,8,Present
SV011,PRO192,9,Present
SV011,PRO192,10,Present
SV011,PRO192,11,Absent
SV011,PRO192,12,Present
SV011,PRO192,13,Late
SV011,PRO192,14,Present
SV011,PRO192,15,Present
SV011,PRO192,16,Present
SV011,PRO192,17,Present
SV011,PRO192,18,Present
SV012,PRJ301,1,Present
SV012,PRJ301,2,Absent
SV012,PRJ301,3,Present
SV012,PRJ301,4,Present
SV012,PRJ301,5,Present
SV012,PRJ301,6,Present
SV012,PRJ301,7,Present
SV012,PRJ301,8,Present
SV012,PRJ301,9,Present
SV012,PRJ301,10,Present
SV012,PRJ301,11,Present
SV012,PRJ301,12,Present
SV012,PRJ301,13,Present
SV012,PRJ301,14,Present
SV012,PRJ301,15,Present
SV012,PRJ301,16,Present
SV012,PRJ301,17,Present
SV012,PRJ301,18,Present
SV012,DBI202,1,Present
SV012,DBI202,2,Present
SV012,DBI202,3,Present
SV012,DBI202,4,Present
SV012,DBI202,5,Present
SV012,DBI202,6,Present
SV012,DBI202,7,Present
SV012,DBI202,8,Present
SV012,DBI202,9,Present
SV012,DBI202,10,Present
SV012,DBI202,11,Late
SV012,DBI202,12,Present
SV012,DBI202,13,Present
SV012,DBI202,14,Present
SV012,DBI202,15,Present
SV012,DBI202,16,Present
SV012,DBI202,17,Present
SV012,DBI202,18,Present
SV012,SWE201,1,Present
SV012,SWE201,2,Present
SV012,SWE201,3,Present
SV012,SWE201,4,Present
SV012,SWE201,5,Present
SV012,SWE201,6,Present
SV012,SWE201,7,Present
SV012,SWE201,8,Late
SV012,SWE201,9,Present
SV012,SWE201,10,Present
SV012,SWE201,11,Present
SV012,SWE201,12,Present
SV012,SWE201,13,Absent
SV012,SWE201,14,Present
SV012,SWE201,15,Present
SV012,SWE201,16,Present
SV012,SWE201,17,Present
SV012,SWE201,18,Present
SV012,SWT301,1,Absent
SV012,SWT301,2,Present
SV012,SWT301,3,Present
SV012,SWT301,4,Present
SV012,SWT301,5,Present
SV012,SWT301,6,Present
SV012,SWT301,7,Absent
SV012,SWT301,8,Late
SV012,SWT301,9,Present
SV012,SWT301,10,Present
SV012,SWT301,11,Present
SV012,SWT301,12,Present
SV012,SWT301,13,Present
SV012,SWT301,14,Present
SV012,SWT301,15,Present
SV012,SWT301,16,Present
SV012,SWT301,17,Present
SV012,SWT301,18,Present
SV012,PRM392,1,Late
SV012,PRM392,2,Present
SV012,PRM392,3,Present
SV012,PRM392,4,Present
SV012,PRM392,5,Present
SV012,PRM392,6,Present
SV012,PRM392,7,Present
SV012,PRM392,8,Present
SV012,PRM392,9,Absent
SV012,PRM392,10,Absent
SV012,PRM392,11,Present
SV012,PRM392,12,Present
SV012,PRM392,13,Present
SV012,PRM392,14,Present
SV012,PRM392,15,Present
SV012,PRM392,16,Present
SV012,PRM392,17,Present
SV012,PRM392,18,Present
SV012,ITE302,1,Present
SV012,ITE302,2,Present
SV012,ITE302,3,Present
SV012,ITE302,4,Present
SV012,ITE302,5,Present
SV012,ITE302,6,Present
SV012,ITE302,7,Present
SV012,ITE302,8,Present
SV012,ITE302,9,Present
SV012,ITE302,10,Absent
SV012,ITE302,11,Present
SV012,ITE302,12,Present
SV012,ITE302,13,Present
SV012,ITE302,14,Present
SV012,ITE302,15,Present
SV012,ITE302,16,Present
SV012,ITE302,17,Present
SV012,ITE302,18,Present
SV012,WED201,1,Present
SV012,WED201,2,Present
SV012,WED201,3,Present
SV012,WED201,4,Present
SV012,WED201,5,Present
SV012,WED201,6,Late
SV012,WED201,7,Present
SV012,WED201,8,Present
SV012,WED201,9,Present
SV012,WED201,10,Present
SV012,WED201,11,Present
SV012,WED201,12,Present
SV012,WED201,13,Present
SV012,WED201,14,Present
SV012,WED201,15,Present
SV012,WED201,16,Present
SV012,WED201,17,Present
SV012,WED201,18,Present
SV012,PRO192,1,Present
SV012,PRO192,2,Present
SV012,PRO192,3,Present
SV012,PRO192,4,Present
SV012,PRO192,5,Present
SV012,PRO192,6,Present
SV012,PRO192,7,Present
SV012,PRO192,8,Present
SV012,PRO192,9,Present
SV012,PRO192,10,Present
SV012,PRO192,11,Present
SV012,PRO192,12,Present
SV012,PRO192,13,Present
SV012,PRO192,14,Present
SV012,PRO192,15,Present
SV012,PRO192,16,Present
SV012,PRO192,17,Present
SV012,PRO192,18,Present
SV013,PRJ301,1,Present
SV013,PRJ301,2,Present
SV013,PRJ301,3,Present
SV013,PRJ301,4,Present
SV013,PRJ301,5,Present
SV013,PRJ301,6,Present
SV013,PRJ301,7,Present
SV013,PRJ301,8,Present
SV013,PRJ301,9,Present
SV013,PRJ301,10,Present
SV013,PRJ301,11,Present
SV013,PRJ301,12,Present
SV013,PRJ301,13,Present
SV013,PRJ301,14,Present
SV013,PRJ301,15,Present
SV013,PRJ301,16,Present
SV013,PRJ301,17,Present
SV013,PRJ301,18,Present
SV013,DBI202,1,Present
SV013,DBI202,2,Present
SV013,DBI202,3,Present
SV013,DBI202,4,Present
SV013,DBI202,5,Present
SV013,DBI202,6,Present
SV013,DBI202,7,Present
SV013,DBI202,8,Present
SV013,DBI202,9,Absent
SV013,DBI202,10,Present
SV013,DBI202,11,Late
SV013,DBI202,12,Present
SV013,DBI202,13,Present
SV013,DBI202,14,Present
SV013,DBI202,15,Present
SV013,DBI202,16,Present
SV013,DBI202,17,Present
SV013,DBI202,18,Present
SV013,SWE201,1,Present
SV013,SWE201,2,Present
SV013,SWE201,3,Present
SV013,SWE201,4,Present
SV013,SWE201,5,Late
SV013,SWE201,6,Present
SV013,SWE201,7,Present
SV013,SWE201,8,Present
SV013,SWE201,9,Present
SV013,SWE201,10,Present
SV013,SWE201,11,Present
SV013,SWE201,12,Present
SV013,SWE201,13,Present
SV013,SWE201,14,Present
SV013,SWE201,15,Present
SV013,SWE201,16,Present
SV013,SWE201,17,Present
SV013,SWE201,18,Present
SV013,SWT301,1,Present
SV013,SWT301,2,Present
SV013,SWT301,3,Present
SV013,SWT301,4,Present
SV013,SWT301,5,Present
SV013,SWT301,6,Late
SV013,SWT301,7,Present
SV013,SWT301,8,Present
SV013,SWT301,9,Present
SV013,SWT301,10,Present
SV013,SWT301,11,Present
SV013,SWT301,12,Absent
SV013,SWT301,13,Present
SV013,SWT301,14,Present
SV013,SWT301,15,Present
SV013,SWT301,16,Present
SV013,SWT301,17,Absent
SV013,SWT301,18,Present
SV013,PRM392,1,Present
SV013,PRM392,2,Present
SV013,PRM392,3,Present
SV013,PRM392,4,Present
SV013,PRM392,5,Present
SV013,PRM392,6,Absent
SV013,PRM392,7,Present
SV013,PRM392,8,Present
SV013,PRM392,9,Present
SV013,PRM392,10,Present
SV013,PRM392,11,Present
SV013,PRM392,12,Present
SV013,PRM392,13,Present
SV013,PRM392,14,Present
SV013,PRM392,15,Present
SV013,PRM392,16,Present
SV013,PRM392,17,Present
SV013,PRM392,18,Present
SV013,ITE302,1,Present
SV013,ITE302,2,Present
SV013,ITE302,3,Present
SV013,ITE302,4,Present
SV013,ITE302,5,Absent
SV013,ITE302,6,Present
SV013,ITE302,7,Present
SV013,ITE302,8,Present
SV013,ITE302,9,Present
SV013,ITE302,10,Present
SV013,ITE302,11,Present
SV013,ITE302,12,Present
SV013,ITE302,13,Present
SV013,ITE302,14,Present
SV013,ITE302,15,Present
SV013,ITE302,16,Late
SV013,ITE302,17,Present
SV013,ITE302,18,Present
SV013,WED201,1,Present
SV013,WED201,2,Absent
SV013,WED201,3,Present
SV013,WED201,4,Present
SV013,WED201,5,Present
SV013,WED201,6,Present
SV013,WED201,7,Present
SV013,WED201,8,Present
SV013,WED201,9,Present
SV013,WED201,10,Present
SV013,WED201,11,Present
SV013,WED201,12,Present
SV013,WED201,13,Present
SV013,WED201,14,Present
SV013,WED201,15,Present
SV013,WED201,16,Present
SV013,WED201,17,Present
SV013,WED201,18,Present
SV013,PRO192,1,Present
SV013,PRO192,2,Present
SV013,PRO192,3,Present
SV013,PRO192,4,Present
SV013,PRO192,5,Present
SV013,PRO192,6,Present
SV013,PRO192,7,Present
SV013,PRO192,8,Present
SV013,PRO192,9,Present
SV013,PRO192,10,Present
SV013,PRO192,11,Present
SV013,PRO192,12,Present
SV013,PRO192,13,Present
SV013,PRO192,14,Present
SV013,PRO192,15,Present
SV013,PRO192,16,Present
SV013,PRO192,17,Present
SV013,PRO192,18,Present
SV014,PRJ301,1,Present
SV014,PRJ301,2,Present
SV014,PRJ301,3,Present
SV014,PRJ301,4,Present
SV014,PRJ301,5,Present
SV014,PRJ301,6,Present
SV014,PRJ301,7,Present
SV014,PRJ301,8,Present
SV014,PRJ301,9,Present
SV014,PRJ301,10,Present
SV014,PRJ301,11,Present
SV014,PRJ301,12,Present
SV014,PRJ301,13,Present
SV014,PRJ301,14,Present
SV014,PRJ301,15,Present
SV014,PRJ301,16,Present
SV014,PRJ301,17,Present
SV014,PRJ301,18,Present
SV014,DBI202,1,Late
SV014,DBI202,2,Present
SV014,DBI202,3,Present
SV014,DBI202,4,Present
SV014,DBI202,5,Present
SV014,DBI202,6,Present
SV014,DBI202,7,Present
SV014,DBI202,8,Absent
SV014,DBI202,9,Present
SV014,DBI202,10,Absent
SV014,DBI202,11,Present
SV014,DBI202,12,Late
SV014,DBI202,13,Present
SV014,DBI202,14,Present
SV014,DBI202,15,Present
SV014,DBI202,16,Late
SV014,DBI202,17,Present
SV014,DBI202,18,Present
SV014,SWE201,1,Present
SV014,SWE201,2,Present
SV014,SWE201,3,Present
SV014,SWE201,4,Present
SV014,SWE201,5,Present
SV014,SWE201,6,Present
SV014,SWE201,7,Present
SV014,SWE201,8,Present
SV014,SWE201,9,Present
SV014,SWE201,10,Present
SV014,SWE201,11,Present
SV014,SWE201,12,Present
SV014,SWE201,13,Late
SV014,SWE201,14,Present
SV014,SWE201,15,Present
SV014,SWE201,16,Present
SV014,SWE201,17,Present
SV014,SWE201,18,Present
SV014,SWT301,1,Present
SV014,SWT301,2,Present
SV014,SWT301,3,Present
SV014,SWT301,4,Present
SV014,SWT301,5,Present
SV014,SWT301,6,Present
SV014,SWT301,7,Present
SV014,SWT301,8,Present
SV014,SWT301,9,Present
SV014,SWT301,10,Present
SV014,SWT301,11,Present
SV014,SWT301,12,Present
SV014,SWT301,13,Present
SV014,SWT301,14,Present
SV014,SWT301,15,Present
SV014,SWT301,16,Present
SV014,SWT301,17,Present
SV014,SWT301,18,Absent
SV014,PRM392,1,Present
SV014,PRM392,2,Present
SV014,PRM392,3,Present
SV014,PRM392,4,Present
SV014,PRM392,5,Present
SV014,PRM392,6,Late
SV014,PRM392,7,Present
SV014,PRM392,8,Present
SV014,PRM392,9,Present
SV014,PRM392,10,Present
SV014,PRM392,11,Present
SV014,PRM392,12,Absent
SV014,PRM392,13,Present
SV014,PRM392,14,Present
SV014,PRM392,15,Present
SV014,PRM392,16,Present
SV014,PRM392,17,Present
SV014,PRM392,18,Present
SV014,ITE302,1,Present
SV014,ITE302,2,Present
SV014,ITE302,3,Present
SV014,ITE302,4,Present
SV014,ITE302,5,Present
SV014,ITE302,6,Present
SV014,ITE302,7,Present
SV014,ITE302,8,Present
SV014,ITE302,9,Present
SV014,ITE302,10,Present
SV014,ITE302,11,Present
SV014,ITE302,12,Present
SV014,ITE302,13,Present
SV014,ITE302,14,Present
SV014,ITE302,15,Present
SV014,ITE302,16,Present
SV014,ITE302,17,Present
SV014,ITE302,18,Present
SV014,WED201,1,Absent
SV014,WED201,2,Present
SV014,WED201,3,Present
SV014,WED201,4,Present
SV014,WED201,5,Present
SV014,WED201,6,Present
SV014,WED201,7,Present
SV014,WED201,8,Present
SV014,WED201,9,Present
SV014,WED201,10,Present
