student_id,course_id,session,status
SV010,PRJ301,12,Present
SV010,PRJ301,13,Present
SV010,PRJ301,14,Present
SV010,PRJ301,15,Present
SV010,PRJ301,16,Present
SV010,PRJ301,17,Present
SV010,PRJ301,18,Present
SV010,DBI202,1,Present
SV010,DBI202,2,Late
SV010,DBI202,3,Present
SV010,DBI202,4,Present
SV010,DBI202,5,Present
SV010,DBI202,6,Absent
SV010,DBI202,7,Present
SV010,DBI202,8,Present
SV010,DBI202,9,Present
SV010,DBI202,10,Present
SV010,DBI202,11,Late
SV010,DBI202,12,Present
SV010,DBI202,13,Present
SV010,DBI202,14,Present
SV010,DBI202,15,Present
SV010,DBI202,16,Present
SV010,DBI202,17,Present
SV010,DBI202,18,Present
SV010,SWE201,1,Present
SV010,SWE201,2,Present
SV010,SWE201,3,Present
SV010,SWE201,4,Present
SV010,SWE201,5,Present
SV010,SWE201,6,Absent
SV010,SWE201,7,Present
SV010,SWE201,8,Present
SV010,SWE201,9,Present
SV010,SWE201,10,Present
SV010,SWE201,11,Late
SV010,SWE201,12,Present
SV010,SWE201,13,Present
SV010,SWE201,14,Present
SV010,SWE201,15,Present
SV010,SWE201,16,Present
SV010,SWE201,17,Present
SV010,SWE201,18,Present
SV010,SWT301,1,Absent
SV010,SWT301,2,Present
SV010,SWT301,3,Present
SV010,SWT301,4,Present
SV010,SWT301,5,Present
SV010,SWT301,6,Present
SV010,SWT301,7,Present
SV010,SWT301,8,Absent
SV010,SWT301,9,Absent
SV010,SWT301,10,Present
SV010,SWT301,11,Present
SV010,SWT301,12,Present
SV010,SWT301,13,Present
SV010,SWT301,14,Late
SV010,SWT301,15,Present
SV010,SWT301,16,Present
SV010,SWT301,17,Present
SV010,SWT301,18,Present
SV010,PRM392,1,Present
SV010,PRM392,2,Present
SV010,PRM392,3,Present
SV010,PRM392,4,Present
SV010,PRM392,5,Present
SV010,PRM392,6,Absent
SV010,PRM392,7,Present
SV010,PRM392,8,Present
SV010,PRM392,9,Present
SV010,PRM392,10,Present
SV010,PRM392,11,Present
SV010,PRM392,12,Late
SV010,PRM392,13,Present
SV010,PRM392,14,Present
SV010,PRM392,15,Present
SV010,PRM392,16,Present
SV010,PRM392,17,Present
SV010,PRM392,18,Late
SV010,ITE302,1,Late
SV010,ITE302,2,Present
SV010,ITE302,3,Late
SV010,ITE302,4,Present
SV010,ITE302,5,Present
SV010,ITE302,6,Present
SV010,ITE302,7,Present
SV010,ITE302,8,Present
SV010,ITE302,9,Present
SV010,ITE302,10,Present
SV010,ITE302,11,Present
SV010,ITE302,12,Late
SV010,ITE302,13,Present
SV010,ITE302,14,Present
SV010,ITE302,15,Present
SV010,ITE302,16,Present
SV010,ITE302,17,Present
SV010,ITE302,18,Present
SV011,PRJ301,1,Present
SV011,PRJ301,2,Present
SV011,PRJ301,3,Present
SV011,PRJ301,4,Present
SV011,PRJ301,5,Present
SV011,PRJ301,6,Late
SV011,PRJ301,7,Present
SV011,PRJ301,8,Present
SV011,PRJ301,9,Present
SV011,PRJ301,10,Present
SV011,PRJ301,11,Present
SV011,PRJ301,12,Late
SV011,PRJ301,13,Present
SV011,PRJ301,14,Late
SV011,PRJ301,15,Late
SV011,PRJ301,16,Present
SV011,PRJ301,17,Present
SV011,PRJ301,18,Present
SV011,DBI202,1,Present
SV011,DBI202,2,Present
SV011,DBI202,3,Present
SV011,DBI202,4,Present
SV011,DBI202,5,Present
SV011,DBI202,6,Present
SV011,DBI202,7,Present
SV011,DBI202,8,Present
SV011,DBI202,9,Present
SV011,DBI202,10,Present
SV011,DBI202,11,Present
SV011,DBI202,12,Present
SV011,DBI202,13,Present
SV011,DBI202,14,Present
SV011,DBI202,15,Present
SV011,DBI202,16,Present
SV011,DBI202,17,Present
SV011,DBI202,18,Present
SV011,SWE201,1,Present
SV011,SWE201,2,Present
SV011,SWE201,3,Present
SV011,SWE201,4,Present
SV011,SWE201,5,Present
SV011,SWE201,6,Present
SV011,SWE201,7,Present
SV011,SWE201,8,Present
SV011,SWE201,9,Present
SV011,SWE201,10,Absent
SV011,SWE201,11,Present
SV011,SWE201,12,Present
SV011,SWE201,13,Present
SV011,SWE201,14,Present
SV011,SWE201,15,Present
SV011,SWE201,16,Present
SV011,SWE201,17,Present
SV011,SWE201,18,Absent
SV011,SWT301,1,Present
SV011,SWT301,2,Present
SV011,SWT301,3,Present
SV011,SWT301,4,Present
SV011,SWT301,5,Present
SV011,SWT301,6,Absent
SV011,SWT301,7,Present
SV011,SWT301,8,Present
SV011,SWT301,9,Present
SV011,SWT301,10,Present
SV011,SWT301,11,Present
SV011,SWT301,12,Present
SV011,SWT301,13,Present
SV011,SWT301,14,Present
SV011,SWT301,15,Late
SV011,SWT301,16,Late
SV011,SWT301,17,Present
SV011,SWT301,18,Present
SV011,PRM392,1,Present
SV011,PRM392,2,Present
SV011,PRM392,3,Present
SV011,PRM392,4,Present
SV011,PRM392,5,Present
SV011,PRM392,6,Present
SV011,PRM392,7,Present
SV011,PRM392,8,Present
SV011,PRM392,9,Present
SV011,PRM392,10,Present
SV011,PRM392,11,Present
SV011,PRM392,12,Present
SV011,PRM392,13,Present
SV011,PRM392,14,Absent
SV011,PRM392,15,Present
SV011,PRM392,16,Present
SV011,PRM392,17,Absent
SV011,PRM392,18,Present
SV011,ITE302,1,Present
SV011,ITE302,2,Present
SV011,ITE302,3,Present
SV011,ITE302,4,Present
SV011,ITE302,5,Absent
SV011,ITE302,6,Present
SV011,ITE302,7,Present
SV011,ITE302,8,Present
SV011,ITE302,9,Present
SV011,ITE302,10,Present
SV011,ITE302,11,Present
SV011,ITE302,12,Present
SV011,ITE302,13,Late
SV011,ITE302,14,Present
SV011,ITE302,15,Absent
SV011,ITE302,16,Absent
SV011,ITE302,17,Present
SV011,ITE302,18,Present
SV012,PRJ301,1,Present
SV012,PRJ301,2,Present
SV012,PRJ301,3,Present
SV012,PRJ301,4,Present
SV012,PRJ301,5,Present
SV012,PRJ301,6,Absent
SV012,PRJ301,7,Present
SV012,PRJ301,8,Present
SV012,PRJ301,9,Present
SV012,PRJ301,10,Present
SV012,PRJ301,11,Present
SV012,PRJ301,12,Late
SV012,PRJ301,13,Present
SV012,PRJ301,14,Present
SV012,PRJ301,15,Present
SV012,PRJ301,16,Present
SV012,PRJ301,17,Present
SV012,PRJ301,18,Present
SV012,DBI202,1,Present
SV012,DBI202,2,Present
SV012,DBI202,3,Present
SV012,DBI202,4,Present
SV012,DBI202,5,Present
SV012,DBI202,6,Present
SV012,DBI202,7,Present
SV012,DBI202,8,Present
SV012,DBI202,9,Present
SV012,DBI202,10,Present
SV012,DBI202,11,Present
SV012,DBI202,12,Present
SV012,DBI202,13,Present
SV012,DBI202,14,Present
SV012,DBI202,15,Present
SV012,DBI202,16,Present
SV012,DBI202,17,Present
SV012,DBI202,18,Present
SV012,SWE201,1,Present
SV012,SWE201,2,Present
SV012,SWE201,3,Present
SV012,SWE201,4,Present
SV012,SWE201,5,Present
SV012,SWE201,6,Present
SV012,SWE201,7,Present
SV012,SWE201,8,Present
SV012,SWE201,9,Present
SV012,SWE201,10,Present
SV012,SWE201,11,Present
SV012,SWE201,12,Present
SV012,SWE201,13,Late
SV012,SWE201,14,Present
SV012,SWE201,15,Present
SV012,SWE201,16,Present
SV012,SWE201,17,Late
SV012,SWE201,18,Present
SV012,SWT301,1,Present
SV012,SWT301,2,Present
SV012,SWT301,3,Late
SV012,SWT301,4,Present
SV012,SWT301,5,Late
SV012,SWT301,6,Present
SV012,SWT301,7,Present
SV012,SWT301,8,Present
SV012,SWT301,9,Present
SV012,SWT301,10,Present
SV012,SWT301,11,Present
SV012,SWT301,12,Present
SV012,SWT301,13,Present
SV012,SWT301,14,Present
SV012,SWT301,15,Present
SV012,SWT301,16,Present
SV012,SWT301,17,Present
SV012,SWT301,18,Present
SV012,PRM392,1,Present
SV012,PRM392,2,Late
SV012,PRM392,3,Present
SV012,PRM392,4,Present
SV012,PRM392,5,Present
SV012,PRM392,6,Present
SV012,PRM392,7,Present
SV012,PRM392,8,Present
SV012,PRM392,9,Present
SV012,PRM392,10,Present
SV012,PRM392,11,Present
SV012,PRM392,12,Present
SV012,PRM392,13,Present
SV012,PRM392,14,Present
SV012,PRM392,15,Present
SV012,PRM392,16,Present
SV012,PRM392,17,Present
SV012,PRM392,18,Present
SV012,ITE302,1,Present
SV012,ITE302,2,Present
SV012,ITE302,3,Late
SV012,ITE302,4,Late
SV012,ITE302,5,Present
SV012,ITE302,6,Present
SV012,ITE302,7,Present
SV012,ITE302,8,Present
SV012,ITE302,9,Present
SV012,ITE302,10,Present
SV012,ITE302,11,Present
SV012,ITE302,12,Present
SV012,ITE302,13,Present
SV012,ITE302,14,Present
SV012,ITE302,15,Present
SV012,ITE302,16,Present
SV012,ITE302,17,Present
SV012,ITE302,18,Present
SV013,PRJ301,1,Present
SV013,PRJ301,2,Present
SV013,PRJ301,3,Present
SV013,PRJ301,4,Present
SV013,PRJ301,5,Present
SV013,PRJ301,6,Present
SV013,PRJ301,7,Present
SV013,PRJ301,8,Present
SV013,PRJ301,9,Present
SV013,PRJ301,10,Present
SV013,PRJ301,11,Present
SV013,PRJ301,12,Present
SV013,PRJ301,13,Present
SV013,PRJ301,14,Present
SV013,PRJ301,15,Present
SV013,PRJ301,16,Present
SV013,PRJ301,17,Present
SV013,PRJ301,18,Present
SV013,DBI202,1,Present
SV013,DBI202,2,Present
SV013,DBI202,3,Late
SV013,DBI202,4,Present
SV013,DBI202,5,Present
SV013,DBI202,6,Present
SV013,DBI202,7,Present
SV013,DBI202,8,Present
SV013,DBI202,9,Absent
SV013,DBI202,10,Present
SV013,DBI202,11,Present
SV013,DBI202,12,Present
SV013,DBI202,13,Present
SV013,DBI202,14,Present
SV013,DBI202,15,Present
SV013,DBI202,16,Present
SV013,DBI202,17,Present
SV013,DBI202,18,Present
SV013,SWE201,1,Present
SV013,SWE201,2,Present
SV013,SWE201,3,Present
SV013,SWE201,4,Present
SV013,SWE201,5,Present
SV013,SWE201,6,Present
SV013,SWE201,7,Present
SV013,SWE201,8,Present
SV013,SWE201,9,Present
SV013,SWE201,10,Present
SV013,SWE201,11,Present
SV013,SWE201,12,Present
SV013,SWE201,13,Present
SV013,SWE201,14,Present
SV013,SWE201,15,Present
SV013,SWE201,16,Present
SV013,SWE201,17,Present
SV013,SWE201,18,Present
SV013,SWT301,1,Present
SV013,SWT301,2,Present
SV013,SWT301,3,Present
SV013,SWT301,4,Present
SV013,SWT301,5,Present
SV013,SWT301,6,Present
SV013,SWT301,7,Present
SV013,SWT301,8,Present
SV013,SWT301,9,Present
SV013,SWT301,10,Present
SV013,SWT301,11,Present
SV013,SWT301,12,Present
SV013,SWT301,13,Present
SV013,SWT301,14,Present
SV013,SWT301,15,Present
SV013,SWT301,16,Present
SV013,SWT301,17,Present
SV013,SWT301,18,Present
SV013,PRM392,1,Present
SV013,PRM392,2,Present
SV013,PRM392,3,Present
SV013,PRM392,4,Present
SV013,PRM392,5,Present
SV013,PRM392,6,Absent
SV013,PRM392,7,Late
SV013,PRM392,8,Present
SV013,PRM392,9,Present
SV013,PRM392,10,Present
SV013,PRM392,11,Present
SV013,PRM392,12,Absent
SV013,PRM392,13,Present
SV013,PRM392,14,Present
SV013,PRM392,15,Present
SV013,PRM392,16,Present
SV013,PRM392,17,Present
SV013,PRM392,18,Present
SV013,ITE302,1,Present
SV013,ITE302,2,Present
SV013,ITE302,3,Present
SV013,ITE302,4,Present
SV013,ITE302,5,Present
SV013,ITE302,6,Absent
SV013,ITE302,7,Late
SV013,ITE302,8,Present
SV013,ITE302,9,Present
SV013,ITE302,10,Present
SV013,ITE302,11,Present
SV013,ITE302,12,Present
SV013,ITE302,13,Present
SV013,ITE302,14,Present
SV013,ITE302,15,Present
SV013,ITE302,16,Absent
SV013,ITE302,17,Present
SV013,ITE302,18,Present
SV014,PRJ301,1,Present
SV014,PRJ301,2,Present
SV014,PRJ301,3,Present
SV014,PRJ301,4,Present
SV014,PRJ301,5,Absent
SV014,PRJ301,6,Present
SV014,PRJ301,7,Present
SV014,PRJ301,8,Present
SV014,PRJ301,9,Present
SV014,PRJ301,10,Present
SV014,PRJ301,11,Present
SV014,PRJ301,12,Present
SV014,PRJ301,13,Present
SV014,PRJ301,14,Late
SV014,PRJ301,15,Present
SV014,PRJ301,16,Late
SV014,PRJ301,17,Present
SV014,PRJ301,18,Present
SV014,DBI202,1,Present
SV014,DBI202,2,Present
SV014,DBI202,3,Present
SV014,DBI202,4,Present
SV014,DBI202,5,Present
SV014,DBI202,6,Present
SV014,DBI202,7,Present
SV014,DBI202,8,Absent
SV014,DBI202,9,Present
SV014,DBI202,10,Present
SV014,DBI202,11,Present
SV014,DBI202,12,Present
SV014,DBI202,13,Present
SV014,DBI202,14,Present
SV014,DBI202,15,Present
SV014,DBI202,16,Absent
SV014,DBI202,17,Present
SV014,DBI202,18,Present
SV014,SWE201,1,Present
SV014,SWE201,2,Present
SV014,SWE201,3,Present
SV014,SWE201,4,Present
SV014,SWE201,5,Present
SV014,SWE201,6,Present
SV014,SWE201,7,Late
SV014,SWE201,8,Present
SV014,SWE201,9,Present
SV014,SWE201,10,Present
SV014,SWE201,11,Absent
SV014,SWE201,12,Present
SV014,SWE201,13,Absent
SV014,SWE201,14,Present
SV014,SWE201,15,Present
SV014,SWE201,16,Present
SV014,SWE201,17,Present
SV014,SWE201,18,Present
SV014,SWT301,1,Present
SV014,SWT301,2,Present
SV014,SWT301,3,Present
SV014,SWT301,4,Present
SV014,SWT301,5,Present
SV014,SWT301,6,Present
SV014,SWT301,7,Present
SV014,SWT301,8,Present
SV014,SWT301,9,Present
SV014,SWT301,10,Present
SV014,SWT301,11,Present
SV014,SWT301,12,Present
SV014,SWT301,13,Present
SV014,SWT301,14,Present
SV014,SWT301,15,Present
SV014,SWT301,16,Present
SV014,SWT301,17,Present
SV014,SWT301,18,Present
SV014,PRM392,1,Present
SV014,PRM392,2,Late
SV014,PRM392,3,Present
SV014,PRM392,4,Present
SV014,PRM392,5,Present
SV014,PRM392,6,Present
SV014,PRM392,7,Late
SV014,PRM392,8,Present
SV014,PRM392,9,Present
SV014,PRM392,10,Present
SV014,PRM392,11,Present
SV014,PRM392,12,Present
SV014,PRM392,13,Present
SV014,PRM392,14,Absent
SV014,PRM392,15,Present
SV014,PRM392,16,Present
SV014,PRM392,17,Present
SV014,PRM392,18,Present
SV014,ITE302,1,Present
SV014,ITE302,2,Present
SV014,ITE302,3,Late
SV014,ITE302,4,Present
SV014,ITE302,5,Present
SV014,ITE302,6,Present
SV014,ITE302,7,Present
SV014,ITE302,8,Present
SV014,ITE302,9,Present
SV014,ITE302,10,Present
SV014,ITE302,11,Present
SV014,ITE302,12,Absent
SV014,ITE302,13,Late
SV014,ITE302,14,Present
SV014,ITE302,15,Present
SV014,ITE302,16,Present
SV014,ITE302,17,Present
SV014,ITE302,18,Present
SV015,PRJ301,1,Present
SV015,PRJ301,2,Present
SV015,PRJ301,3,Present
SV015,PRJ301,4,Present
SV015,PRJ301,5,Present
SV015,PRJ301,6,Present
SV015,PRJ301,7,Present
SV015,PRJ301,8,Present
SV015,PRJ301,9,Present
SV015,PRJ301,10,Present
SV015,PRJ301,11,Present
SV015,PRJ301,12,Present
SV015,PRJ301,13,Present
SV015,PRJ301,14,Present
SV015,PRJ301,15,Present
SV015,PRJ301,16,Present
SV015,PRJ301,17,Present
SV015,PRJ301,18,Present
SV015,DBI202,1,Present
SV015,DBI202,2,Present
SV015,DBI202,3,Present
SV015,DBI202,4,Present
SV015,DBI202,5,Present
SV015,DBI202,6,Present
SV015,DBI202,7,Present
SV015,DBI202,8,Present
SV015,DBI202,9,Late
SV015,DBI202,10,Present
SV015,DBI202,11,Present
SV015,DBI202,12,Present
SV015,DBI202,13,Present
SV015,DBI202,14,Late
SV015,DBI202,15,Present
SV015,DBI202,16,Present
SV015,DBI202,17,Present
SV015,DBI202,18,Present
SV015,SWE201,1,Present
SV015,SWE201,2,Present
SV015,SWE201,3,Present
SV015,SWE201,4,Present
SV015,SWE201,5,Present
SV015,SWE201,6,Present
SV015,SWE201,7,Present
SV015,SWE201,8,Present
SV015,SWE201,9,Absent
SV015,SWE201,10,Present
SV015,SWE201,11,Present
SV015,SWE201,12,Present
SV015,SWE201,13,Present
SV015,SWE201,14,Present
SV015,SWE201,15,Late
SV015,SWE201,16,Present
SV015,SWE201,17,Present
SV015,SWE201,18,Present
SV015,SWT301,1,Present
SV015,SWT301,2,Present
SV015,SWT301,3,Present
SV015,SWT301,4,Late
SV015,SWT301,5,Present
SV015,SWT301,6,Present
SV015,SWT301,7,Present
SV015,SWT301,8,Present
SV015,SWT301,9,Present
SV015,SWT301,10,Present
SV015,SWT301,11,Present
SV015,SWT301,12,Present
SV015,SWT301,13,Present
SV015,SWT301,14,Present
SV015,SWT301,15,Present
SV015,SWT301,16,Present
SV015,SWT301,17,Late
SV015,SWT301,18,Present
SV015,PRM392,1,Present
SV015,PRM392,2,Present
SV015,PRM392,3,Present
SV015,PRM392,4,Present
SV015,PRM392,5,Present
SV015,PRM392,6,Present
SV015,PRM392,7,Present
SV015,PRM392,8,Present
SV015,PRM392,9,Present
SV015,PRM392,10,Present
SV015,PRM392,11,Present
SV015,PRM392,12,Present
SV015,PRM392,13,Present
SV015,PRM392,14,Present
SV015,PRM392,15,Present
SV015,PRM392,16,Present
SV015,PRM392,17,Present
SV015,PRM392,18,Present
SV015,ITE302,1,Present
SV015,ITE302,2,Present
SV015,ITE302,3,Present
SV015,ITE302,4,Present
SV015,ITE302,5,Present
SV015,ITE302,6,Present
SV015,ITE302,7,Absent
SV015,ITE302,8,Absent
SV015,ITE302,9,Present
SV015,ITE302,10,Present
SV015,ITE302,11,Present
SV015,ITE302,12,Present
SV015,ITE302,13,Present
SV015,ITE302,14,Present
SV015,ITE302,15,Present
SV015,ITE302,16,Present
SV015,ITE302,17,Present
SV015,ITE302,18,Present
SV016,PRJ301,1,Present
SV016,PRJ301,2,Present
SV016,PRJ301,3,Present
SV016,PRJ301,4,Present
SV016,PRJ301,5,Late
SV016,PRJ301,6,Late
SV016,PRJ301,7,Present
SV016,PRJ301,8,Present
SV016,PRJ301,9,Present
SV016,PRJ301,10,Present
SV016,PRJ301,11,Present
SV016,PRJ301,12,Present
SV016,PRJ301,13,Present
SV016,PRJ301,14,Present
SV016,PRJ301,15,Present
SV016,PRJ301,16,Present
SV016,PRJ301,17,Present
SV016,PRJ301,18,Present
SV016,DBI202,1,Present
SV016,DBI202,2,Present
SV016,DBI202,3,Present
SV016,DBI202,4,Present
SV016,DBI202,5,Late
SV016,DBI202,6,Present
SV016,DBI202,7,Present
SV016,DBI202,8,Present
SV016,DBI202,9,Present
SV016,DBI202,10,Present
SV016,DBI202,11,Present
SV016,DBI202,12,Present
SV016,DBI202,13,Present
SV016,DBI202,14,Present
SV016,DBI202,15,Present
SV016,DBI202,16,Present
SV016,DBI202,17,Present
SV016,DBI202,18,Present
SV016,SWE201,1,Present
SV016,SWE201,2,Absent
SV016,SWE201,3,Present
SV016,SWE201,4,Present
SV016,SWE201,5,Present
SV016,SWE201,6,Present
SV016,SWE201,7,Present
SV016,SWE201,8,Late
SV016,SWE201,9,Present
SV016,SWE201,10,Present
SV016,SWE201,11,Present
SV016,SWE201,12,Present
SV016,SWE201,13,Present
SV016,SWE201,14,Present
SV016,SWE201,15,Present
SV016,SWE201,16,Present
SV016,SWE201,17,Present
SV016,SWE201,18,Present
SV016,SWT301,1,Present
SV016,SWT301,2,Present
SV016,SWT301,3,Present
SV016,SWT301,4,Late
SV016,SWT301,5,Present
SV016,SWT301,6,Absent
SV016,SWT301,7,Present
SV016,SWT301,8,Present
SV016,SWT301,9,Absent
SV016,SWT301,10,Present
SV016,SWT301,11,Present
SV016,SWT301,12,Absent
SV016,SWT301,13,Present
SV016,SWT301,14,Absent
SV016,SWT301,15,Present
SV016,SWT301,16,Absent
SV016,SWT301,17,Present
SV016,SWT301,18,Present
SV016,PRM392,1,Present
SV016,PRM392,2,Present
SV016,PRM392,3,Present
SV016,PRM392,4,Absent
SV016,PRM392,5,Absent
SV016,PRM392,6,Present
SV016,PRM392,7,Present
SV016,PRM392,8,Present
SV016,PRM392,9,Present
SV016,PRM392,10,Present
SV016,PRM392,11,Absent
SV016,PRM392,12,Present
SV016,PRM392,13,Absent
SV016,PRM392,14,Present
SV016,PRM392,15,Present
SV016,PRM392,16,Absent
SV016,PRM392,17,Absent
SV016,PRM392,18,Present
SV016,ITE302,1,Present
SV016,ITE302,2,Present
SV016,ITE302,3,Present
SV016,ITE302,4,Present
SV016,ITE302,5,Present
SV016,ITE302,6,Present
SV016,ITE302,7,Present
SV016,ITE302,8,Present
SV016,ITE302,9,Present
SV016,ITE302,10,Present
SV016,ITE302,11,Present
SV016,ITE302,12,Absent
SV016,ITE302,13,Late
SV016,ITE302,14,Present
SV016,ITE302,15,Present
SV016,ITE302,16,Present
SV016,ITE302,17,Late
SV016,ITE302,18,Present
SV017,PRJ301,1,Present
SV017,PRJ301,2,Present
SV017,PRJ301,3,Present
SV017,PRJ301,4,Present
SV017,PRJ301,5,Present
SV017,PRJ301,6,Present
SV017,PRJ301,7,Present
SV017,PRJ301,8,Absent
SV017,PRJ301,9,Present
SV017,PRJ301,10,Present
SV017,PRJ301,11,Absent
SV017,PRJ301,12,Present
SV017,PRJ301,13,Present
SV017,PRJ301,14,Present
SV017,PRJ301,15,Present
SV017,PRJ301,16,Present
SV017,PRJ301,17,Present
SV017,PRJ301,18,Present
SV017,DBI202,1,Present
SV017,DBI202,2,Late
SV017,DBI202,3,Present
SV017,DBI202,4,Present
SV017,DBI202,5,Present
SV017,DBI202,6,Present
SV017,DBI202,7,Present
SV017,DBI202,8,Present
SV017,DBI202,9,Present
SV017,DBI202,10,Present
SV017,DBI202,11,Present
SV017,DBI202,12,Present
SV017,DBI202,13,Present
SV017,DBI202,14,Present
SV017,DBI202,15,Present
SV017,DBI202,16,Present
SV017,DBI202,17,Present
SV017,DBI202,18,Present
SV017,SWE201,1,Present
SV017,SWE201,2,Present
SV017,SWE201,3,Present
SV017,SWE201,4,Present
SV017,SWE201,5,Present
SV017,SWE201,6,Present
SV017,SWE201,7,Present
SV017,SWE201,8,Present
SV017,SWE201,9,Present
SV017,SWE201,10,Present
SV017,SWE201,11,Present
SV017,SWE201,12,Present
SV017,SWE201,13,Present
SV017,SWE201,14,Present
SV017,SWE201,15,Present
SV017,SWE201,16,Present
SV017,SWE201,17,Present
SV017,SWE201,18,Present
SV017,SWT301,1,Present
SV017,SWT301,2,Present
SV017,SWT301,3,Present
SV017,SWT301,4,Present
SV017,SWT301,5,Present
SV017,SWT301,6,Present
SV017,SWT301,7,Present
SV017,SWT301,8,Absent
SV017,SWT301,9,Present
SV017,SWT301,10,Absent
SV017,SWT301,11,Present
SV017,SWT301,12,Present
SV017,SWT301,13,Present
SV017,SWT301,14,Absent
SV017,SWT301,15,Present
SV017,SWT301,16,Present
SV017,SWT301,17,Absent
SV017,SWT301,18,Present
SV017,PRM392,1,Present
SV017,PRM392,2,Present
SV017,PRM392,3,Absent
SV017,PRM392,4,Present
SV017,PRM392,5,Present
SV017,PRM392,6,Absent
SV017,PRM392,7,Present
SV017,PRM392,8,Absent
SV017,PRM392,9,Present
SV017,PRM392,10,Present
SV017,PRM392,11,Late
SV017,PRM392,12,Present
SV017,PRM392,13,Present
SV017,PRM392,14,Late
SV017,PRM392,15,Absent
SV017,PRM392,16,Present
SV017,PRM392,17,Absent
SV017,PRM392,18,Present
SV017,ITE302,1,Present
SV017,ITE302,2,Absent
SV017,ITE302,3,Present
SV017,ITE302,4,Present
SV017,ITE302,5,Present
SV017,ITE302,6,Present
SV017,ITE302,7,Present
SV017,ITE302,8,Absent
SV017,ITE302,9,Present
SV017,ITE302,10,Absent
SV017,ITE302,11,Present
SV017,ITE302,12,Present
SV017,ITE302,13,Absent
SV017,ITE302,14,Late
SV017,ITE302,15,Present
SV017,ITE302,16,Present
SV017,ITE302,17,Present
SV017,ITE302,18,Present
SV018,PRJ301,1,Absent
SV018,PRJ301,2,Present
SV018,PRJ301,3,Present
SV018,PRJ301,4,Present
SV018,PRJ301,5,Present
SV018,PRJ301,6,Present
SV018,PRJ301,7,Present
SV018,PRJ301,8,Present
SV018,PRJ301,9,Present
SV018,PRJ301,10,Present
SV018,PRJ301,11,Present
SV018,PRJ301,12,Present
SV018,PRJ301,13,Present
SV018,PRJ301,14,Present
SV018,PRJ301,15,Present
SV018,PRJ301,16,Present
SV018,PRJ301,17,Present
SV018,PRJ301,18,Present
SV018,DBI202,1,Present
SV018,DBI202,2,Present
SV018,DBI202,3,Present
SV018,DBI202,4,Present
SV018,DBI202,5,Present
SV018,DBI202,6,Present
SV018,DBI202,7,Present
SV018,DBI202,8,Present
SV018,DBI202,9,Late
SV018,DBI202,10,Present
SV018,DBI202,11,Present
SV018,DBI202,12,Present
SV018,DBI202,13,Present
SV018,DBI202,14,Present
SV018,DBI202,15,Present
SV018,DBI202,16,Present
SV018,DBI202,17,Present
SV018,DBI202,18,Present
SV018,SWE201,1,Present
SV018,SWE201,2,Present
SV018,SWE201,3,Absent
SV018,SWE201,4,Present
SV018,SWE201,5,Present
SV018,SWE201,6,Late
SV018,SWE201,7,Present
SV018,SWE201,8,Present
SV018,SWE201,9,Present
SV018,SWE201,10,Present
SV018,SWE201,11,Present
SV018,SWE201,12,Present
SV018,SWE201,13,Present
SV018,SWE201,14,Present
SV018,SWE201,15,Present
SV018,SWE201,16,Present
SV018,SWE201,17,Present
SV018,SWE201,18,Present
SV018,SWT301,1,Present
SV018,SWT301,2,Present
SV018,SWT301,3,Present
SV018,SWT301,4,Present
SV018,SWT301,5,Present
SV018,SWT301,6,Present
SV018,SWT301,7,Present
SV018,SWT301,8,Present
SV018,SWT301,9,Present
SV018,SWT301,10,Absent
SV018,SWT301,11,Absent
SV018,SWT301,12,Absent
SV018,SWT301,13,Present
SV018,SWT301,14,Absent
SV018,SWT301,15,Absent
SV018,SWT301,16,Absent
SV018,SWT301,17,Absent
SV018,SWT301,18,Absent
SV018,PRM392,1,Late
SV018,PRM392,2,Present
SV018,PRM392,3,Present
SV018,PRM392,4,Present
SV018,PRM392,5,Present
SV018,PRM392,6,Present
SV018,PRM392,7,Present
SV018,PRM392,8,Present
SV018,PRM392,9,Present
SV018,PRM392,10,Absent
SV018,PRM392,11,Absent
SV018,PRM392,12,Absent
SV018,PRM392,13,Late
SV018,PRM392,14,Absent
SV018,PRM392,15,Absent
SV018,PRM392,16,Absent
SV018,PRM392,17,Absent
SV018,PRM392,18,Absent
SV018,ITE302,1,Present
SV018,ITE302,2,Present
SV018,ITE302,3,Present
SV018,ITE302,4,Present
SV018,ITE302,5,Present
SV018,ITE302,6,Present
SV018,ITE302,7,Absent
SV018,ITE302,8,Present
SV018,ITE302,9,Late
SV018,ITE302,10,Present
SV018,ITE302,11,Present
SV018,ITE302,12,Absent
SV018,ITE302,13,Present
SV018,ITE302,14,Absent
SV018,ITE302,15,Absent
SV018,ITE302,16,Absent
SV018,ITE302,17,Absent
SV018,ITE302,18,Present
SV019,PRJ301,1,Present
SV019,PRJ301,2,Present
SV019,PRJ301,3,Present
SV019,PRJ301,4,Present
SV019,PRJ301,5,Present
SV019,PRJ301,6,Present
SV019,PRJ301,7,Present
SV019,PRJ301,8,Present
SV019,PRJ301,9,Present
SV019,PRJ301,10,Present
SV019,PRJ301,11,Present
SV019,PRJ301,12,Present
SV019,PRJ301,13,Present
SV019,PRJ301,14,Present
SV019,PRJ301,15,Present
SV019,PRJ301,16,Present
SV019,PRJ301,17,Present
SV019,PRJ301,18,Present
SV019,DBI202,1,Present
SV019,DBI202,2,Present
